ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002594.SZ,20201210,168.0,171.66,166.02,169.52,173.24,-3.72,-2.1473,370436.28,6243808.669
002594.SZ,20201209,179.0,181.03,173.0,173.24,177.97,-4.73,-2.6578,315714.47,5563503.434
