ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj
002594.SZ,20150909,52.58,56.0,52.17,55.5,51.8,3.7,7.14,221248.01,1208202.791,52.108,51.544,52.84599999999999,-2.198777585383496,-2.608688910417282,0.4099113250337858,83.3196452757844,67.00094233478752,115.95705115777812
002594.SZ,20150910,53.8,54.99,52.4,52.7,55.5,-2.8,-5.05,134767.08,724323.4014,52.108,51.544,52.84599999999999,-1.9018753601562464,-2.4673262003650747,0.5654508402088281,86.14195845160002,78.15229550238656,102.12128435002691
002594.SZ,20150911,52.53,53.99,51.68,52.85,52.7,0.15,0.28,93250.96,492777.4315,52.108,51.544,52.84599999999999,-1.635620051386681,-2.300984970569396,0.6653649191827151,78.83692211361183,82.76617528033209,70.97841578017133
002594.SZ,20150914,52.85,54.13,47.61,47.85,52.85,-5.0,-9.46,133426.59,672308.5755,50.98,51.544,52.84599999999999,-1.8072363188591039,-2.202235240227337,0.3949989213682335,54.43196004993757,73.13694687171648,17.021986406379767
002594.SZ,20150915,46.7,49.4,46.24,47.15,47.85,-0.7,-1.46,97655.8,465990.8972,50.98,51.544,52.84599999999999,-1.9769386786297003,-2.1571759279078098,0.1802372492781097,37.10986267166041,56.79291494506993,-2.2562418751586364
002594.SZ,20150916,48.02,51.87,47.31,51.87,47.15,4.72,10.01,135238.34,671951.2248,50.98,51.544,52.84599999999999,-1.7108429356735613,-2.0679093294609605,0.35706639378739924,33.497312929151036,41.679711883583,17.1325150202871
002594.SZ,20150917,53.0,56.21,52.61,52.85,51.87,0.98,1.89,241314.43,1317726.179,50.98,51.544,52.84599999999999,-1.4046899412130711,-1.9352654518113828,0.5305755105983114,47.70056563358143,39.435913744797624,64.22986941114904
002594.SZ,20150918,54.0,56.8,53.47,55.18,52.85,2.33,4.41,184409.1,1019277.4115,50.98,51.544,52.84599999999999,-0.9629496755678062,-1.7408022965626675,0.7778526209948613,70.20865211638703,50.4688435597065,109.68826922974807
002594.SZ,20150921,54.5,56.75,53.23,56.07,55.18,0.89,1.61,150531.06,831851.5861,57.328,59.115,52.84599999999999,-0.5348859383748774,-1.4996190249251096,0.9647330865502322,81.34836960376077,66.41919578457642,111.20671724212949
002594.SZ,20150922,56.05,56.66,54.51,55.24,56.07,-0.83,-1.48,111336.38,617916.7961,57.328,59.115,52.84599999999999,-0.2596236264616181,-1.2516199452324113,0.9919963187707932,87.65782828282829,79.73828333432537,103.49691817983413
002594.SZ,20150923,54.6,60.76,54.2,59.01,55.24,3.77,6.82,234872.83,1382839.7015,57.328,59.115,52.84599999999999,0.2597371435725506,-0.9493485274714188,1.2090856710439697,88.75401744719926,85.92007177792944,94.4219087857389
002594.SZ,20150924,59.5,59.75,56.88,57.8,59.01,-1.21,-2.05,160829.67,933405.3376,57.328,59.115,52.84599999999999,0.5671595458093179,-0.6460469128152715,1.2132064586245894,84.26308539944903,86.89164370982553,79.005968778696
002594.SZ,20150925,57.67,60.18,56.28,58.52,57.8,0.72,1.25,176073.97,1034477.5489,57.328,59.115,52.84599999999999,0.8589900940482806,-0.34503951144256106,1.2040296054908417,84.04499540863175,85.68736608509334,80.76025405570857
002594.SZ,20150928,59.2,62.6,58.85,61.8,58.52,3.28,5.6,175365.07,1067749.8464,60.902,59.115,52.84599999999999,1.339495622223552,-0.008132484709338417,1.3476281069328906,86.31838330988099,84.87548803932059,89.2041738510018
002594.SZ,20150929,60.45,62.5,59.55,61.08,61.8,-0.72,-1.17,130593.53,793899.2622,60.902,59.115,52.84599999999999,1.643259262563454,0.3221458647452201,1.3211133978182341,88.0418698818524,86.13508286678837,91.8554439119805
002594.SZ,20150930,63.05,64.0,59.5,60.01,61.08,-1.07,-1.75,153533.78,948363.0467,60.902,59.115,52.84599999999999,1.777167992031316,0.6131502902024393,1.1640177018288769,80.83508437676353,85.0651125228323,72.37502808462602
002594.SZ,20151008,63.13,64.8,60.6,60.68,60.01,0.67,1.12,245787.96,1535450.7259,60.902,59.115,52.84599999999999,1.915276905522873,0.8735756132665259,1.0417012922563471,70.70936551286668,79.8621065904942,52.403883357611676
002594.SZ,20151009,60.7,62.18,59.25,60.94,60.68,0.26,0.43,149604.16,907526.4673,60.902,59.115,52.84599999999999,2.0223961180245453,1.1033397142181298,0.9190564038064156,63.64273913806422,71.72906300923147,47.470091395729725
002594.SZ,20151012,61.1,63.99,58.5,59.46,60.94,-1.48,-2.43,433964.93,2661699.2723,59.904,61.62800000000001,66.08466666666666,1.965211499693666,1.275714071313237,0.6894974283804289,59.1994042280241,64.51716962631832,48.56387343143567
002594.SZ,20151013,58.99,60.5,58.16,60.46,59.46,1.0,1.68,199954.56,1191402.0368,59.904,61.62800000000001,66.08466666666666,1.9777852431701175,1.4161283056846132,0.5616569374855045,54.08952667788702,58.977223347991774,44.31413333767752
002594.SZ,20151014,60.45,60.46,58.35,58.65,60.46,-1.81,-2.99,170178.91,1006418.482,59.904,61.62800000000001,66.08466666666666,1.8207101391340568,1.497044672374502,0.3236654667595551,42.16685859391147,51.81859649994086,22.863382781852692
002594.SZ,20151015,58.3,60.64,58.2,60.35,58.65,1.7,2.9,170151.65,1019440.3927,59.904,61.62800000000001,66.08466666666666,1.812509301052998,1.5601375981102013,0.2523717029427968,36.6199539943813,44.29211308872659,21.275635805690726
002594.SZ,20151016,60.9,62.51,59.81,60.6,60.35,0.25,0.41,200108.47,1219171.0359,59.904,61.62800000000001,66.08466666666666,1.8053717863051235,1.6091844357491856,0.19618735055593767,32.5152723570338,37.10069498177552,23.34442710755036
002594.SZ,20151019,61.5,66.66,61.37,66.66,60.6,6.06,10.0,323398.46,2074792.553,63.352,61.62800000000001,66.08466666666666,2.262624482313996,1.7398724450621477,0.5227520372518479,56.57630522088357,41.90384385743288,85.92122794778494
002594.SZ,20151020,68.88,68.97,64.51,66.22,66.66,-0.44,-0.66,327913.04,2168912.5038,63.352,61.62800000000001,66.08466666666666,2.559986287080904,1.9038952134658989,0.6560910736150045,70.43585999873686,53.17581252555141,104.95595494510775
002594.SZ,20151021,65.51,65.95,59.6,59.75,66.22,-6.47,-9.77,338379.39,2113130.2668,63.352,61.62800000000001,66.08466666666666,2.2476630710198653,1.9726487849766918,0.2750142860431728,63.08973172987973,63.36729898316671,62.53459722330577
002594.SZ,20151022,59.79,62.31,57.69,61.44,59.75,1.69,2.83,306107.23,1846113.3323,63.352,61.62800000000001,66.08466666666666,2.112165815461843,2.000552191073722,0.11161362438812096,40.837958680234344,58.12118346961697,6.2715091014690785
002594.SZ,20151023,63.01,64.66,61.7,62.69,61.44,1.25,2.03,301703.12,1898851.2976,63.352,61.62800000000001,66.08466666666666,2.0816518310165364,2.016772119062285,0.06487971195425146,30.759841710350486,44.89584404015485,2.48783705074176
002594.SZ,20151026,64.0,68.96,62.75,68.96,62.69,6.27,10.0,633458.53,4287444.5859,68.422,67.62100000000001,66.08466666666666,2.534193275328427,2.1202563503155134,0.4139369250129135,59.16075650118199,43.586185630588936,90.3098982423681
002594.SZ,20151027,68.2,69.19,65.0,68.35,68.96,-0.61,-0.88,295275.22,2002712.7247,68.422,67.62100000000001,66.08466666666666,2.8112078738596367,2.2584466550243376,0.5527612188352986,78.97774694213172,56.29944838455472,124.3343440572857
002594.SZ,20151028,68.27,71.7,67.33,68.81,68.35,0.46,0.67,309746.25,2164859.1358,68.422,67.62100000000001,66.08466666666666,3.0329007032062094,2.4133374646607124,0.6195632385454971,90.659625640731,76.26604302801489,119.44679086616318
002594.SZ,20151029,69.5,69.85,66.38,68.89,68.81,0.08,0.12,188263.72,1274021.7348,68.422,67.62100000000001,66.08466666666666,3.1784104617745257,2.566352064083475,0.6120583976910505,84.00347577817082,84.54694945367783,82.91652842715683
002594.SZ,20151030,68.15,69.76,65.8,67.1,68.89,-1.79,-2.6,183150.35,1243187.512,68.422,67.62100000000001,66.08466666666666,3.1134006092366064,2.675761773114101,0.4376388361225052,75.4936949797763,83.38559879955936,59.709887340210145
002594.SZ,20151102,66.0,66.88,63.0,63.66,67.1,-3.44,-5.13,217540.84,1417507.3917,66.82000000000001,67.62100000000001,66.08466666666666,2.7525706608466507,2.6911235506606106,0.06144711018603965,63.240542469664454,74.24590440920385,41.229818590585666
002594.SZ,20151103,63.81,66.18,62.4,65.49,63.66,1.83,2.87,200332.47,1291132.7479,66.82000000000001,67.62100000000001,66.08466666666666,2.584483713693878,2.6697955832672644,-0.08531186957338655,55.151082560076055,64.62844000317224,36.196367673883685
002594.SZ,20151104,65.4,70.23,65.02,69.9,65.49,4.41,6.73,308797.34,2079295.1199,66.82000000000001,67.62100000000001,66.08466666666666,2.7751337270221232,2.690863212018236,0.08427051500388671,60.09564596716626,59.49575699896891,61.29542390356097
002594.SZ,20151105,69.0,69.5,67.2,67.3,69.9,-2.6,-3.72,267191.8,1820855.7898,66.82000000000001,67.62100000000001,66.08466666666666,2.6854705325981243,2.689784676134214,-0.0043141435360896105,63.4542300814318,59.56698620289135,71.22871783851271
002594.SZ,20151106,66.8,68.8,66.6,67.75,67.3,0.45,0.67,251361.58,1695306.5367,66.82000000000001,67.62100000000001,66.08466666666666,2.6205153742021348,2.6759308157477983,-0.055415441545663136,64.07168458781358,62.54052021213719,67.13401333916634
002594.SZ,20151109,67.15,73.05,66.7,71.6,67.75,3.85,5.68,352803.68,2465833.6541,70.3,69.005,66.08466666666666,2.846883664641723,2.710121385526583,0.13676227911513994,65.53334342975408,64.3530860329998,67.89385822326264
002594.SZ,20151110,71.0,71.25,68.88,69.8,71.6,-1.8,-2.51,260700.73,1823695.1065,70.3,69.005,66.08466666666666,2.848204876072842,2.737738083635835,0.11046679243700687,71.13180877378964,66.91227893045242,79.57086846046408
002594.SZ,20151111,70.0,71.02,67.4,68.8,69.8,-1.0,-1.43,265269.81,1825453.9918,70.3,69.005,66.08466666666666,2.7370097582359847,2.7375924185558653,-0.0005826603198801905,71.98748043818462,69.55087754724275,76.86068622006837
002594.SZ,20151112,68.95,71.28,68.0,70.6,68.8,1.8,2.62,322355.57,2256188.8798,70.3,69.005,66.08466666666666,2.7622898253639647,2.742531899917485,0.019757925446479696,68.8575899843505,70.65895973210822,65.25485048883505
002594.SZ,20151113,70.0,74.83,68.18,70.7,70.6,0.1,0.14,402411.95,2876014.4318,70.3,69.005,66.08466666666666,2.7585942674116524,2.7457443734163185,0.012849893995333872,67.95437863616844,69.59981635290114,64.66350320270305
002594.SZ,20151116,68.5,69.8,68.19,69.49,70.7,-1.21,-1.71,195330.44,1348563.8626,67.71000000000001,69.005,66.08466666666666,2.627737699016976,2.7221430385364505,-0.09440533951947437,63.11166281012144,66.64121047688009,56.05256747660414
002594.SZ,20151117,70.3,70.6,66.7,67.88,69.49,-1.61,-2.32,302548.36,2077666.4365,67.71000000000001,69.005,66.08466666666666,2.3668359693742214,2.6510816247040045,-0.28424565532978274,42.63084622436416,57.89896255688465,12.094613559323193
002594.SZ,20151118,67.95,68.8,65.67,66.18,67.88,-1.7,-2.5,187859.14,1258937.8689,67.71000000000001,69.005,66.08466666666666,1.9998407570401608,2.5208334511712356,-0.520992694131075,22.22876341068032,42.65709081505528,-18.627891398069593
002594.SZ,20151119,66.5,68.67,65.5,68.4,66.18,2.22,3.35,175349.25,1170532.6542,67.71000000000001,69.005,66.08466666666666,1.8666127045614476,2.3899893018492784,-0.523376597287831,17.401023490459824,27.420211041834737,-2.637351612289997
002594.SZ,20151120,68.12,68.2,66.27,66.6,68.4,-1.8,-2.63,169425.48,1133723.9024,67.71000000000001,69.005,66.08466666666666,1.5973700685218688,2.2314654551837965,-0.6340953866619277,16.14671334584558,18.59216674899521,11.255806539546313
002594.SZ,20151123,66.0,66.99,64.7,64.9,66.6,-1.7,-2.55,171631.87,1126657.6908,63.71200000000001,63.14200000000001,62.87866666666666,1.2326088001886149,2.03169412418476,-0.7990853239961453,14.948929370135332,16.165555402146882,12.51567730611223
002594.SZ,20151124,64.99,64.99,62.86,64.51,64.9,-0.39,-0.6,187262.28,1194439.5237,63.71200000000001,63.14200000000001,62.87866666666666,0.9016692446547268,1.8056891482787532,-0.9040199036240266,9.182906596158583,13.426183104046471,0.6963535803828087
002594.SZ,20151125,64.2,65.69,63.82,65.12,64.51,0.61,0.95,157092.62,1019115.4698,63.71200000000001,63.14200000000001,62.87866666666666,0.6807716527731316,1.580705649177629,-0.8999339964044974,11.54644316175983,11.89275970935122,10.85381006657705
002594.SZ,20151126,65.5,65.7,63.68,63.73,65.12,-1.39,-2.13,156347.91,1009955.2891,63.71200000000001,63.14200000000001,62.87866666666666,0.3890624665095146,1.3423770126440062,-0.9533145461344916,14.63510196680329,11.788150574907206,20.32900475059546
002594.SZ,20151127,63.05,64.43,60.0,60.3,63.73,-3.43,-5.38,201411.8,1257538.7967,63.71200000000001,63.14200000000001,62.87866666666666,-0.11753661066579467,1.0503942879820458,-1.1679308986478407,10.983677808924291,12.38840764582911,8.174218135114653
002594.SZ,20151130,60.8,62.83,58.28,62.68,60.3,2.38,3.95,203184.11,1241626.3646,62.571999999999996,63.14200000000001,62.87866666666666,-0.323247721151688,0.7756658861552992,-1.0989136073069872,18.631864604599567,14.750214793442353,26.39516422691399
002594.SZ,20151201,62.65,62.67,61.35,61.95,62.68,-0.73,-1.16,90904.49,562915.2533,62.571999999999996,63.14200000000001,62.87866666666666,-0.5389672781289363,0.512739253298452,-1.0517065314273883,26.659236381775504,18.75825959843309,42.46118994846034
002594.SZ,20151202,61.75,63.55,61.5,63.12,61.95,1.17,1.89,120695.69,756385.4651,62.571999999999996,63.14200000000001,62.87866666666666,-0.6085029164657669,0.2884908193456083,-0.8969937358113752,41.97928101557546,29.090127333983478,67.75758837875944
