ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist
002594.SZ,20151126,65.5,65.7,63.68,63.73,65.12,-1.39,-2.13,156347.91,1009955.2891,63.71200000000001,63.14200000000001,62.87866666666666,0.3890624665095146,1.3423770126440062,-0.9533145461344916
002594.SZ,20151127,63.05,64.43,60.0,60.3,63.73,-3.43,-5.38,201411.8,1257538.7967,63.71200000000001,63.14200000000001,62.87866666666666,-0.11753661066579468,1.050394287982046,-1.1679308986478407
002594.SZ,20151130,60.8,62.83,58.28,62.68,60.3,2.38,3.95,203184.11,1241626.3646,62.572,63.14200000000001,62.87866666666666,-0.323247721151688,0.7756658861552992,-1.0989136073069872
002594.SZ,20151201,62.65,62.67,61.35,61.95,62.68,-0.73,-1.16,90904.49,562915.2533,62.572,63.14200000000001,62.87866666666666,-0.5389672781289363,0.512739253298452,-1.0517065314273883
002594.SZ,20151202,61.75,63.55,61.5,63.12,61.95,1.17,1.89,120695.69,756385.4651,62.572,63.14200000000001,62.87866666666666,-0.6085029164657669,0.2884908193456083,-0.8969937358113752
002594.SZ,20151203,63.11,63.89,62.61,63.29,63.12,0.17,0.27,115975.73,732490.207,62.572,63.14200000000001,62.87866666666666,-0.6424866454593996,0.1022953263846067,-0.7447819718440063
002594.SZ,20151204,63.15,63.15,61.51,61.82,63.29,-1.47,-2.32,109078.26,679399.3651,62.572,63.14200000000001,62.87866666666666,-0.779055246289623,-0.07397478815023925,-0.7050804581393837
002594.SZ,20151207,61.84,63.0,61.2,62.06,61.82,0.24,0.39,95078.12,590640.1921,61.85,62.42999999999999,62.87866666666666,-0.8580300162131422,-0.23078583376281986,-0.6272441824503223
002594.SZ,20151208,61.8,61.93,60.0,60.3,62.06,-1.76,-2.84,104372.48,635856.9043,61.85,62.42999999999999,62.87866666666666,-1.05052557650977,-0.3947337823122099,-0.6557917941975602
002594.SZ,20151209,59.87,63.49,59.58,62.88,60.3,2.58,4.28,210746.4,1313684.5711,61.85,62.42999999999999,62.87866666666666,-0.9835574191751064,-0.5124985096847892,-0.47105890949031726
002594.SZ,20151210,63.5,63.98,62.21,62.42,62.88,-0.46,-0.73,130993.49,825302.1399,61.85,62.42999999999999,62.87866666666666,-0.9565760147770064,-0.6013140107032326,-0.35526200407377373
002594.SZ,20151211,62.15,62.45,60.62,61.59,62.42,-0.83,-1.33,99867.46,610441.9581,61.85,62.42999999999999,62.87866666666666,-0.9907464128722054,-0.6792004911370272,-0.31154592173517826
002594.SZ,20151214,60.8,62.0,60.51,62.0,61.59,0.41,0.67,81755.42,501215.13,63.010000000000005,62.42999999999999,62.87866666666666,-0.9735209821733193,-0.7380645893442856,-0.23545639282903363
002594.SZ,20151215,62.14,63.21,62.14,62.56,62.0,0.56,0.9,102443.72,643587.3969,63.010000000000005,62.42999999999999,62.87866666666666,-0.9042586534813353,-0.7713034021716956,-0.1329552513096397
