ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist
002770.SZ,20200904,1.92,2.02,1.9,2.0,1.93,0.07,3.6269,482796.24,95583.116,1.95,1.921,1.889,-0.01288827313917662,-0.03479511330726527,0.02190684016808865
002770.SZ,20200907,2.01,2.02,1.93,1.94,2.0,-0.06,-3.0,380309.2,74605.901,1.95,1.921,1.889,-0.009869826891645728,-0.029810056024141364,0.019940229132495636
002770.SZ,20200908,1.94,1.97,1.93,1.96,1.94,0.02,1.0309,230513.9,45025.53,1.95,1.921,1.889,-0.005797029097806439,-0.025007450638874378,0.01921042154106794
002770.SZ,20200909,1.95,1.96,1.91,1.92,1.96,-0.04,-2.0408,289554.68,55797.329000000005,1.95,1.921,1.889,-0.00573091083656152,-0.021152142678411805,0.015421231841850284
002770.SZ,20200910,1.92,1.94,1.82,1.83,1.92,-0.09,-4.6875,314432.17,59350.699,1.8399999999999999,1.832,1.7756666666666672,-0.012793286434314766,-0.019480371429592396,0.0066870849952776305
002770.SZ,20200911,1.79,1.84,1.77,1.84,1.83,0.01,0.5464,178561.94,32200.562,1.8399999999999999,1.832,1.7756666666666672,-0.01738297345324602,-0.01906089183432312,0.001677918381077101
002770.SZ,20200914,1.83,1.91,1.82,1.86,1.84,0.02,1.087,180381.9,33709.295,1.8399999999999999,1.832,1.7756666666666672,-0.019185343927300424,-0.01908578225291858,-9.956167438184352e-05
002770.SZ,20200915,1.86,1.87,1.82,1.85,1.86,-0.01,-0.5376,130966.19,24113.472,1.8399999999999999,1.832,1.7756666666666672,-0.021176541946262617,-0.01950393419158739,-0.0016726077546752281
002770.SZ,20200916,1.84,1.84,1.81,1.82,1.85,-0.03,-1.6216,119237.4,21723.433999999997,1.8399999999999999,1.832,1.7756666666666672,-0.0248884316540392,-0.020580833684077753,-0.004307597969961448
002770.SZ,20200917,1.82,1.84,1.79,1.83,1.82,0.01,0.5495,115481.99,20947.27,1.8240000000000003,1.832,1.7756666666666672,-0.02671525770253602,-0.021807718487769405,-0.004907539214766617
002770.SZ,20200918,1.82,1.84,1.8,1.83,1.83,0.0,0.0,114208.82,20809.837,1.8240000000000003,1.832,1.7756666666666672,-0.027842084290930602,-0.023014591648401646,-0.004827492642528956
002770.SZ,20200921,1.83,1.84,1.82,1.84,1.83,0.01,0.5464,82122.4,15030.955,1.8240000000000003,1.832,1.7756666666666672,-0.02760991612752539,-0.023933656544226394,-0.003676259583298997
002770.SZ,20200922,1.83,1.83,1.8,1.81,1.84,-0.03,-1.6304,91428.68,16615.042,1.8240000000000003,1.832,1.7756666666666672,-0.029506537468133587,-0.025048232729007833,-0.004458304739125753
002770.SZ,20200923,1.81,1.83,1.8,1.81,1.81,0.0,0.0,67202.9,12166.542,1.8240000000000003,1.832,1.7756666666666672,-0.030656237521679897,-0.026169833687542245,-0.004486403834137651
002770.SZ,20200924,1.8,1.81,1.73,1.74,1.81,-0.07,-3.8674,166838.1,29324.874,1.736,1.75,1.7756666666666672,-0.03679168642378383,-0.028294204234790562,-0.00849748218899327
002770.SZ,20200925,1.75,1.77,1.74,1.76,1.74,0.02,1.1494,86353.9,15130.993,1.736,1.75,1.7756666666666672,-0.03958394198612991,-0.03055215178505843,-0.00903179020107148
002770.SZ,20200928,1.75,1.76,1.72,1.72,1.76,-0.04,-2.2727,87093.3,15084.041000000001,1.736,1.75,1.7756666666666672,-0.044511390737413725,-0.03334399957552949,-0.011167391161884234
002770.SZ,20200929,1.72,1.74,1.71,1.73,1.72,0.01,0.5814,65348.1,11294.93,1.736,1.75,1.7756666666666672,-0.04706695439454611,-0.03608859053933282,-0.010978363855213294
002770.SZ,20200930,1.73,1.74,1.71,1.73,1.73,0.0,0.0,57298.5,9886.565,1.736,1.75,1.7756666666666672,-0.04853280108438418,-0.03857743264834309,-0.009955368436041091
002770.SZ,20201009,1.74,1.76,1.73,1.75,1.73,0.02,1.1561,80742.8,14127.806999999999,1.764,1.75,1.7756666666666672,-0.047532734518480835,-0.04036849302237064,-0.007164241496110196
002770.SZ,20201012,1.75,1.79,1.74,1.78,1.75,0.03,1.7143,104931.0,18599.468,1.764,1.75,1.7756666666666672,-0.04381436060481314,-0.04105766653885914,-0.002756694065954003
002770.SZ,20201013,1.77,1.79,1.77,1.78,1.78,0.0,0.0,78437.5,13922.52,1.764,1.75,1.7756666666666672,-0.04040179573678504,-0.04092649237844432,0.0005246966416592794
002770.SZ,20201014,1.78,1.78,1.74,1.75,1.78,-0.03,-1.6854,81867.5,14361.201000000001,1.764,1.75,1.7756666666666672,-0.039660876871671524,-0.04067336927708976,0.0010124924054182374
002770.SZ,20201015,1.75,1.78,1.74,1.76,1.75,0.01,0.5714,106171.8,18641.627,1.764,1.75,1.7756666666666672,-0.0378306882808086,-0.04010483307783353,0.002274144797024931
002770.SZ,20201016,1.76,1.78,1.75,1.76,1.76,0.0,0.0,71089.7,12526.993,1.748,1.7450000000000003,1.7756666666666672,-0.03596566088590669,-0.03927699863944816,0.00331133775354147
002770.SZ,20201019,1.77,1.77,1.74,1.74,1.76,-0.02,-1.1364,63613.4,11159.681999999999,1.748,1.7450000000000003,1.7756666666666672,-0.035690033600602744,-0.03855960563167908,0.0028695720310763367
002770.SZ,20201020,1.74,1.77,1.73,1.76,1.74,0.02,1.1494,60638.5,10617.466,1.748,1.7450000000000003,1.7756666666666672,-0.03347192067222404,-0.037542068639788075,0.004070147967564032
