ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score
600196.SH,20200703,34.69,34.69,33.61,34.42,34.47,-0.05,-0.1451,504572.17,1719388.01,35.36400000000001,37.032,39.661,0.3238853526994632,0.09989341661023342,0.22399193608922974,47.24814192477132,46.2633918463171,49.217642081679756,0.374214052
600196.SH,20200706,34.42,35.5,34.12,35.33,34.42,0.91,2.6438,631635.26,2208197.081,35.36400000000001,37.032,39.661,0.44244991588664107,0.16840471646551494,0.2740451994211261,66.17210682492579,53.238208356008975,92.03990376275944,0.41387639
600196.SH,20200707,35.48,36.2,35.01,35.53,35.33,0.2,0.5661,659338.13,2342903.149,35.36400000000001,37.032,39.661,0.546254631592987,0.24397469949100936,0.3022799321019777,73.94926526441189,62.456504671369686,96.93478645049628,0.371495046
600196.SH,20200708,35.47,35.7,35.07,35.54,35.53,0.01,0.0281,471894.26,1667929.154,35.36400000000001,37.032,39.661,0.6221557093504586,0.3196109014628992,0.3025448078875594,82.31306457694636,74.14481222209471,98.64956928664968,0.29885791300000003
600196.SH,20200709,35.39,36.6,35.23,36.0,35.54,0.46,1.2943,578583.21,2076552.179,35.36400000000001,37.032,39.661,0.7112274288544569,0.3979342069412107,0.31329322191324616,82.598583660838,79.62030450073213,88.55514198104977,0.439283275
600196.SH,20200710,35.82,36.54,35.37,35.54,36.0,-0.46,-1.2778,497894.36,1786467.6519999998,38.7,37.032,39.661,0.7362126514988532,0.4655898958527392,0.27062275564611393,79.46976714440879,81.46047179406443,75.48835784509757,0.37252632700000005
600196.SH,20200713,35.87,37.97,35.87,37.64,35.54,2.1,5.9088,644842.53,2387117.286,38.7,37.032,39.661,0.9149194481404804,0.5554558063102875,0.3594636418301931,83.41945563623909,81.82926881382866,86.59982928105995,0.49748771299999994
600196.SH,20200714,39.58,40.5,38.28,38.94,37.64,1.3,3.4538,952881.53,3736800.81,38.7,37.032,39.661,1.148209166897992,0.6740064784278283,0.4742026884701636,81.02692500017606,81.305382593608,80.4700098133122,0.406542181
600196.SH,20200715,39.96,42.83,39.5,42.83,38.94,3.89,9.9897,1337556.53,5628433.022000001,38.7,37.032,39.661,1.6282143976407897,0.8648480622704205,0.7633663353703689,90.32517061421116,84.92385041687545,101.12781100888262,0.44874556200000004
600196.SH,20200716,42.8,42.8,38.55,38.55,42.83,-4.28,-9.993,1287031.38,5164671.893999998,38.7,37.032,39.661,1.6443072206143157,1.0207398939391996,0.6235673266751159,76.07318992844198,82.4750951809431,63.269379423439744,0.19791927
600196.SH,20200717,38.15,40.88,37.39,40.1,38.55,1.55,4.0208,835495.5,3304881.064,43.19600000000001,48.32000000000001,39.661,1.7618237375238976,1.1689566626561392,0.5928670748677585,71.98353109526148,79.46063054597157,57.02933219384133,0.375947972
600196.SH,20200720,41.35,42.29,40.23,41.05,40.1,0.95,2.3691,649853.44,2671231.505,43.19600000000001,48.32000000000001,39.661,1.9096007950738643,1.3170854891396842,0.5925153059341797,64.33748298529584,70.79806800299978,51.41631294988795,0.38054588200000006
600196.SH,20200721,41.65,44.69,41.65,43.96,41.05,2.91,7.0889,930480.47,4044672.021,43.19600000000001,48.32000000000001,39.661,2.23575546073183,1.5008194834581134,0.7349359772737172,78.14488927795033,71.48863445283587,91.45739892817923,0.40324569299999996
600196.SH,20200722,42.89,44.43,42.75,43.27,43.96,-0.69,-1.5696,667695.5,2909209.543,43.19600000000001,48.32000000000001,39.661,2.4107683131905597,1.6828092494046023,0.7279590637859563,84.70303408840297,75.72846878388306,102.6521646974428,0.36131957200000003
600196.SH,20200723,44.81,47.6,44.1,47.6,43.27,4.33,10.0069,1363360.83,6342945.163,43.19600000000001,48.32000000000001,39.661,2.8658266071318286,1.919412720950048,0.9464138861817816,92.34908219836859,85.06566852157397,106.91590955195791,0.36509774
600196.SH,20200724,46.5,51.79,45.98,48.12,47.6,0.52,1.0924,1626636.6,7894234.0770000005,53.444,48.32000000000001,39.661,3.2311762493122416,2.1817654266224857,1.049410822689755,86.42594579558101,87.82602069411753,83.62579599850798,0.33681396700000005
600196.SH,20200727,48.7,52.93,48.32,52.93,48.12,4.81,9.9958,934269.24,4793831.909,53.444,48.32000000000001,39.661,3.8643000288061566,2.5182723470592205,1.3460276817469352,91.50462962962965,90.09321920785976,94.3274504731694,0.372758683
600196.SH,20200728,54.79,56.5,50.0,51.28,52.93,-1.65,-3.1173,1887338.28,10042123.79,53.444,48.32000000000001,39.661,4.184675639192484,2.851553005485873,1.3331226337066109,82.39944909587767,86.7766748403628,73.64499760690742,0.366595171
600196.SH,20200729,50.55,56.28,50.5,55.89,51.28,4.61,8.9899,1516692.64,8189893.329,53.444,48.32000000000001,39.661,4.755742848022892,3.232390973993277,1.523351874029614,89.83080411651842,87.9116276140086,93.66915712153806,0.361545169
600196.SH,20200730,57.0,61.05,56.0,59.0,55.5,3.5,6.3063,1951186.04,11465489.009000001,53.444,48.32000000000001,39.661,5.397054845277218,3.665323748250065,1.7317310970271529,86.54870357217004,86.25965226152208,87.12680619346598,0.39894975299999996
