shijian,score,Read_count
2020513,0.2822691862552232,219284254203431210267343221433254205209206221220292191266204384216230248247247237215229207392325021325820619420319521924021220820027323829932895215214233308215248211220242220245204200201227193226258771218229219255250213214309258207186285564410364541323116126820769698905423202763565154491182511752813611436859671326946459975840751848247260646928065810026304317418108603002802894142432642302493432301140244306230263213239219284254203431210199236226219195723618616924420919323074524917120129327728519534491731136727033131828429431036331224933120919542723723220923820539449230523821522720219620716627114142371862961832102482142632112482272032302673001962071871932841904992172111712112061771992181901921771902021891761922591781781891781891861911741842221811761821911992362262191957236
2020514,0.5210106178223247,3744982595174144132954859319247413234514883340451300256654108641549769624710284512112612774883915105878371568335127036743669724234724119141019071720320422127823919319425818427518744137518327939647820626617618130515617220424120092962511813661911931901792704842441832452232421872273515522392392762532262643295383403011953723812342352343172092742443213344847658318108651009164592253761131332223130546925463548170452728877921829541039827641423863561945039024525020819630318718719386519232319819718033721023117723536816519816821716727317832616724519718516318619518928922629928924234724119141019015714371720333818422922116112761200220239693424320171520346331433382341861912112541832802031692361792295452821981921891981741771791541651741861481652461521524448819918917722816117820433121221014915517817318717920823518721921922370972122071882382172702092452162393932072242152473192492372843972492082272192123203051681401443419324240720626423318118048723448043184211236225196197211211309237224554225249197215223195184191317191216244202191245183160176183182260209190237155338184229221161127612008045187126746347249372222276252
2020515,0.43919468681778356,128091269993225082161168265716208422121513402082302092332273893242312232642292233913223862783591918951739425233226986219225941093642286012293003002231972882432417924467223226224246274271271217240480414257254217463354202223257431278849738549311336335129665684165931406747512047141034685450375339301659379322297587635487123926707288128077891269993225082161168265221224180210449727021028920721226122122326027222834438340109082319262558108845174061159277272821831619231714719924123424524625619769020225921133319525223820220619522423118819219818619519818619319117719320246118620020518719717518817718618047652041831721691881771871561831671792041967652292532372542162241802104497270210289207212
2020516,0.40569155897354575,889587257563612401292130564286990497165293710518839736825123813153141148247526556342147
2020517,0.7328241833002728,7364223321105315818715228237134164841099415697857915734868494935497327433141756339977930554952742
2020518,0.384336670235546,1973113882103556714893913102591359103867936324626335838783012704365183831022038936344264037525938327511712832593032246122532622665062412334933322162142222031991831872953012662533111941843472332292052152623802291962612482340247222241200248211252226670217591228257346253295239283259295295232247554529430860120919721343819118019318622519720219620429921222665117817522419720227115116820318021918941317422421772732362762502212512295152381892452152563252452112255513303357216195329260185262223186234481192215213301266253311194184347233229205215
2020519,0.3950694638137994,451214195197446323273146021824212663602773001257430633324729034947649127942427031122607281105357460448086888738255022123652245127171389727125328421922418223925839499019025325931818982819222119317620045117915019414817515416015114114015013922514723817811141661891903831609071501511822381891541632082161911801641682821651842771982121601771572001392484156195185147216178230231214201208193177205260228541191222241190208191179186160309192343240197193249160166209174167163143334158179164205372164181186174194168177170161173168151168168157146166126226154298135916113214112717016914013915813615730520192971411603651791731671421331731661494221531791501941481751541601511411401501391213476263345239380437439480437211229208184330922493002362102361871901854381751942041912471922001882031864111871841931952401802391714372121861951761832031952131981992422233422332942412362082732544849243231183729321020321131822032972172511213476263345239380437
2020520,0.4415869666753414,238226181232184203374194233202273199196204247204395605228177198240271269273345266237350929267249499285250227174483392483262672742451588936061479625831036829424928232326436242534232852732232462293252542302572243402772882432572302722782192642295625759505698185956680654343365937034858445211133130311451091920129249930343862530239423631029961483124125356594428436220016818619631418025332620042417218420021419327138224320120620435852523822618123218420337419423320227319919642352266242025635476850221718816025314822421531623926925726425330688302562082692482552292202691932622402332252352352112222752332312411772383301852132441851832191942401882422382312511982223152522342182082672312312552864670356547305423522662420256354768502
2020521,0.4273662724149246,63142367963130525036220379119103487091265474234438434425259589140683936929772345910831435190952726223720746158239223519121725322520720518463618228018526874351216193530679295189180172191284753198201222252205296232197195213195318203192194202203287234358212271194249128361852442142574881932322252412392001982021901741861751962172071921971841772781961861992152272452071872652312882582752123227582063243462332355518139818439834517526517024211219250168344177247290230212260208506912208237204206196222219222165191210175240202175209196215175180187214195220208224195179161193383188512175215581195397146213224236218252284753198201222252205296232197195213195318
2020522,0.49820266832242754,369293343559441257692708265763630232437452558342541113621885225156131138258154225119238296137205162138208342353141149144139208135209275195143174166152173161329163164146192188290173202202359161226245529288183470344153320221416625686353189159522012022312281792191771952272421782122061902402521681186449354168210267186181204337223207203175174227187161202155185170178269918317815420916616422817615013919214019415529618726013013815312313913720014018514312650953425114222515613113825815422511923829613720516213818934337545226824430633752253924723723722938120419620214231340444915422421622726522387318618118221118617921422025316219425427223124848718228521733817624920419927221524925118523934622521621332123029826781162155332112552071757206367190171238211189343375452268244306337522539
