ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj
002770.SZ,20200728,1.73,1.82,1.72,1.82,1.73,0.09,5.2023,502464.63,90103.464,1.778,1.7930000000000001,2.1846666666666663,-0.2706589724800874,-0.30552010860826195,0.0348611361281746,25.52469135802472,20.609650869507515,35.35477233505913
002770.SZ,20200729,1.8,1.86,1.77,1.81,1.82,-0.01,-0.5495,415877.92,75146.04400000001,1.778,1.7930000000000001,2.1846666666666663,-0.2550589718339293,-0.2954278812533955,0.04036890941946614,34.41358024691362,24.828753484667477,53.583233771405894
002770.SZ,20200730,1.8,1.83,1.78,1.8,1.81,-0.01,-0.5525,255447.28,45963.45200000001,1.8240000000000005,1.8430000000000002,1.889,-0.2407278149535044,-0.28448786799341724,0.04376005303991287,51.94444444444448,37.294238683127595,81.24485596707824
002770.SZ,20200731,1.78,1.82,1.77,1.78,1.8,-0.02,-1.1111,235275.09,42044.699,1.8240000000000005,1.8430000000000002,1.889,-0.22835180526139354,-0.2732606554470125,0.04490885018561897,52.222222222222236,46.19341563786009,64.27983539094653
002770.SZ,20200803,1.78,1.83,1.77,1.81,1.78,0.03,1.6854,293136.52,52729.287,1.8240000000000005,1.8430000000000002,1.889,-0.2136600392033423,-0.2613405321982785,0.04768049299493615,57.77777777777777,53.981481481481474,65.37037037037037
002770.SZ,20200804,1.8,1.85,1.79,1.83,1.81,0.02,1.105,305126.74,55459.373,1.8240000000000005,1.8430000000000002,1.889,-0.19811908244329254,-0.2486962422472813,0.05057715980398872,64.44444444444444,58.14814814814813,77.03703703703705
002770.SZ,20200805,1.82,1.92,1.81,1.9,1.83,0.07,3.8251,485167.48,91526.259,1.8240000000000005,1.8430000000000002,1.889,-0.17810130626441256,-0.23457725505070756,0.05647594878629497,79.04761904761905,67.08994708994707,102.96296296296302
002770.SZ,20200806,1.88,1.91,1.84,1.88,1.9,-0.02,-1.0526,401347.58,74967.129,1.862,1.8430000000000002,1.889,-0.1619836604688294,-0.2200585361343319,0.05807487566550251,83.80952380952381,75.76719576719574,99.89417989417996
002770.SZ,20200807,1.87,1.88,1.84,1.85,1.88,-0.03,-1.5957,239290.3,44390.961,1.862,1.8430000000000002,1.889,-0.14990307005384176,-0.20602744291823388,0.05612437286439215,78.80952380952384,80.55555555555554,75.31746031746042
002770.SZ,20200810,1.86,1.87,1.84,1.86,1.85,0.01,0.5405,204106.8,37875.347,1.862,1.8430000000000002,1.889,-0.1379322021212579,-0.1924083947588387,0.0544761926375808,68.6507936507937,77.0899470899471,51.7724867724869
002770.SZ,20200811,1.86,1.93,1.82,1.87,1.86,0.01,0.5376,366731.38,68591.308,1.862,1.8430000000000002,1.889,-0.1261837192439199,-0.17916345965585495,0.05297974041193504,62.500000000000085,69.98677248677252,47.52645502645521
002770.SZ,20200812,1.85,1.86,1.82,1.85,1.87,-0.02,-1.0695,233620.34,42986.00900000001,1.862,1.8430000000000002,1.889,-0.11713651790989245,-0.16675807130666245,0.04962155339677002,57.500000000000085,62.883597883597936,46.732804232804384
002770.SZ,20200813,1.84,1.9,1.83,1.87,1.85,0.02,1.0811,245743.75,46048.91,1.912,1.903,1.889,-0.10711792406802023,-0.154830041858934,0.047712117790913784,58.33333333333342,59.444444444444514,56.11111111111123
002770.SZ,20200814,1.87,1.92,1.86,1.9,1.87,0.03,1.6043,241852.9,45803.412,1.912,1.903,1.889,-0.09565471893187504,-0.14299497727352226,0.04734025834164718,63.69047619047623,59.8412698412699,71.3888888888889
002770.SZ,20200817,1.9,1.93,1.88,1.92,1.9,0.02,1.0526,243836.86,46459.836,1.912,1.903,1.889,-0.08398805144421884,-0.13119359210766154,0.047205540663442715,77.57936507936509,66.53439153439156,99.66931216931215
002770.SZ,20200818,1.91,1.98,1.9,1.95,1.92,0.03,1.5625,370325.13,72116.522,1.912,1.903,1.889,-0.07149720880922628,-0.11925431544797448,0.04775710663874822,83.82936507936505,75.03306878306877,101.42195767195759
002770.SZ,20200819,1.94,1.95,1.9,1.92,1.95,-0.03,-1.5385,270582.2,52176.28,1.912,1.903,1.889,-0.06328931547629213,-0.10806131545363802,0.044771999977345885,78.47222222222219,79.96031746031743,75.49603174603172
002770.SZ,20200820,1.91,1.93,1.89,1.89,1.92,-0.03,-1.5625,169223.08,32247.7,1.894,1.903,1.889,-0.058530546449334864,-0.0981551616527774,0.03962461520344253,62.49999999999994,74.93386243386239,37.632275132275055
002770.SZ,20200821,1.9,1.97,1.89,1.94,1.89,0.05,2.6455,302505.51,58668.154,1.894,1.903,1.889,-0.05014654739460367,-0.08855343880114265,0.03840689140653898,60.41666666666661,67.12962962962958,46.99074074074068
002770.SZ,20200824,1.93,1.94,1.9,1.92,1.94,-0.02,-1.0309,225014.34,43216.59,1.894,1.903,1.889,-0.04460185813640005,-0.07976312266819413,0.03516126453179408,60.41666666666661,61.11111111111105,59.02777777777773
002770.SZ,20200825,1.92,1.93,1.87,1.89,1.92,-0.03,-1.5625,266010.9,50381.616,1.894,1.903,1.889,-0.04214260748525601,-0.0722390196316065,0.030096412146350508,59.16666666666661,59.999999999999936,57.49999999999996
002770.SZ,20200826,1.87,1.89,1.8,1.83,1.89,-0.06,-3.1746,230675.88,42581.731,1.894,1.903,1.889,-0.04452191130575267,-0.06669559796643572,0.022173686660683062,39.72222222222218,53.10185185185179,12.962962962962962
002770.SZ,20200827,1.8,1.84,1.78,1.83,1.83,0.0,0.0,213477.62,38643.808,1.892,1.921,1.889,-0.045878666022030716,-0.06253221157755473,0.01665354555552401,27.22222222222221,42.037037037036995,-2.407407407407362
002770.SZ,20200828,1.82,1.92,1.81,1.92,1.83,0.09,4.918,493441.57,93439.949,1.892,1.921,1.889,-0.039239329506043134,-0.05787363516325241,0.01863430565720927,37.22222222222223,34.7222222222222,42.222222222222285
002770.SZ,20200831,1.91,1.93,1.87,1.89,1.92,-0.03,-1.5625,313876.58,59403.585,1.892,1.921,1.889,-0.035983560674359934,-0.05349562026547392,0.017512059591113988,50.96491228070173,38.46978557504872,75.95516569200777
002770.SZ,20200901,1.89,1.94,1.87,1.92,1.89,0.03,1.5873,248889.83,47451.359,1.892,1.921,1.889,-0.030629513177464537,-0.048922398847872035,0.018292885670407502,67.19298245614031,51.79337231968808,97.99220272904476
002770.SZ,20200902,1.91,1.93,1.89,1.9,1.92,-0.02,-1.0417,179896.7,34257.844,1.892,1.921,1.889,-0.02768113393428484,-0.0446741458651546,0.01699301193086976,64.91228070175434,61.02339181286546,72.69005847953208
002770.SZ,20200903,1.9,1.96,1.89,1.93,1.9,0.03,1.5789,303988.92,58387.792,1.95,1.921,1.889,-0.0226625332858188,-0.04027182334928744,0.01760929006346864,73.39181286549704,68.49902534113056,83.17738791423
002770.SZ,20200904,1.92,2.02,1.9,2.0,1.93,0.07,3.6269,482796.24,95583.116,1.95,1.921,1.889,-0.01288827313917662,-0.03479511330726527,0.02190684016808865,79.38596491228067,72.56335282651067,93.03118908382069
002770.SZ,20200907,2.01,2.02,1.93,1.94,2.0,-0.06,-3.0,380309.2,74605.901,1.95,1.921,1.889,-0.009869826891645728,-0.029810056024141364,0.01994022913249564,80.55555555555554,77.77777777777773,86.11111111111117
002770.SZ,20200908,1.94,1.97,1.93,1.96,1.94,0.02,1.0309,230513.9,45025.53,1.95,1.921,1.889,-0.005797029097806439,-0.025007450638874374,0.019210421541067942,77.77777777777777,79.23976608187131,74.8538011695907
002770.SZ,20200909,1.95,1.96,1.91,1.92,1.96,-0.04,-2.0408,289554.68,55797.32900000001,1.95,1.921,1.889,-0.00573091083656152,-0.021152142678411805,0.015421231841850284,64.68253968253966,74.3386243386243,45.37037037037038
002770.SZ,20200910,1.92,1.94,1.82,1.83,1.92,-0.09,-4.6875,314432.17,59350.699,1.84,1.8319999999999999,1.7756666666666672,-0.012793286434314766,-0.0194803714295924,0.006687084995277631,44.12698412698412,62.19576719576716,7.98941798941803
002770.SZ,20200911,1.79,1.84,1.77,1.84,1.83,0.01,0.5464,178561.94,32200.562,1.84,1.8319999999999999,1.7756666666666672,-0.01738297345324602,-0.019060891834323117,0.001677918381077101,28.460317460317466,45.756613756613724,-6.132275132275055
002770.SZ,20200914,1.83,1.91,1.82,1.86,1.84,0.02,1.087,180381.9,33709.295,1.84,1.8319999999999999,1.7756666666666672,-0.019185343927300424,-0.01908578225291858,-9.956167438184352e-05,23.00000000000003,31.86243386243385,5.2751322751323855
002770.SZ,20200915,1.86,1.87,1.82,1.85,1.86,-0.01,-0.5376,130966.19,24113.472,1.84,1.8319999999999999,1.7756666666666672,-0.021176541946262617,-0.019503934191587392,-0.001672607754675228,32.000000000000036,27.820105820105823,40.35978835978847
002770.SZ,20200916,1.84,1.84,1.81,1.82,1.85,-0.03,-1.6216,119237.4,21723.434,1.84,1.8319999999999999,1.7756666666666672,-0.0248884316540392,-0.020580833684077756,-0.004307597969961448,29.333333333333368,28.111111111111125,31.77777777777785
002770.SZ,20200917,1.82,1.84,1.79,1.83,1.82,0.01,0.5495,115481.99,20947.27,1.8240000000000005,1.8319999999999999,1.7756666666666672,-0.026715257702536018,-0.0218077184877694,-0.0049075392147666175,25.33333333333336,28.8888888888889,18.222222222222285
002770.SZ,20200918,1.82,1.84,1.8,1.83,1.83,0.0,0.0,114208.82,20809.837,1.8240000000000005,1.8319999999999999,1.7756666666666672,-0.0278420842909306,-0.023014591648401646,-0.004827492642528956,24.666666666666696,26.444444444444454,21.111111111111178
002770.SZ,20200921,1.83,1.84,1.82,1.84,1.83,0.01,0.5464,82122.4,15030.955,1.8240000000000005,1.8319999999999999,1.7756666666666672,-0.02760991612752539,-0.023933656544226398,-0.003676259583298997,30.280701754386,26.760233918128662,37.32163742690068
002770.SZ,20200922,1.83,1.83,1.8,1.81,1.84,-0.03,-1.6304,91428.68,16615.042,1.8240000000000005,1.8319999999999999,1.7756666666666672,-0.029506537468133587,-0.025048232729007837,-0.004458304739125753,30.123839009287963,28.357069143446864,33.65737874097016
002770.SZ,20200923,1.81,1.83,1.8,1.81,1.81,0.0,0.0,67202.9,12166.542,1.8240000000000005,1.8319999999999999,1.7756666666666672,-0.030656237521679893,-0.026169833687542245,-0.00448640383413765,29.64764853309749,30.01739643225713,28.908152734778213
002770.SZ,20200924,1.8,1.81,1.73,1.74,1.81,-0.07,-3.8674,166838.1,29324.874,1.736,1.75,1.7756666666666672,-0.03679168642378383,-0.028294204234790562,-0.00849748218899327,19.218798630563366,26.33009539098292,4.996205109724258
002770.SZ,20200925,1.75,1.77,1.74,1.76,1.74,0.02,1.1494,86353.9,15130.993,1.736,1.75,1.7756666666666672,-0.03958394198612991,-0.03055215178505843,-0.00903179020107148,18.518518518518537,22.46165522739311,10.632245100769396
002770.SZ,20200928,1.75,1.76,1.72,1.72,1.76,-0.04,-2.2727,87093.3,15084.041,1.736,1.75,1.7756666666666672,-0.044511390737413725,-0.033343999575529484,-0.011167391161884234,8.994708994708999,15.577342047930278,-4.170557111733562
002770.SZ,20200929,1.72,1.74,1.71,1.73,1.72,0.01,0.5814,65348.1,11294.93,1.736,1.75,1.7756666666666672,-0.04706695439454611,-0.03608859053933282,-0.010978363855213294,12.271062271062272,13.26142992809658,10.290326956993656
002770.SZ,20200930,1.73,1.74,1.71,1.73,1.73,0.0,0.0,57298.5,9886.565,1.736,1.75,1.7756666666666672,-0.04853280108438418,-0.03857743264834309,-0.009955368436041093,10.256410256410257,10.507393840727154,9.754443087776465
002770.SZ,20201009,1.74,1.76,1.73,1.75,1.73,0.02,1.1561,80742.8,14127.807,1.764,1.75,1.7756666666666672,-0.047532734518480835,-0.04036849302237064,-0.0071642414961101955,20.512820512820515,14.346764346764326,32.8449328449329
002770.SZ,20201012,1.75,1.79,1.74,1.78,1.75,0.03,1.7143,104931.0,18599.468,1.764,1.75,1.7756666666666672,-0.04381436060481314,-0.04105766653885914,-0.002756694065954003,34.82905982905984,21.86609686609685,60.7549857549858
002770.SZ,20201013,1.77,1.79,1.77,1.78,1.78,0.0,0.0,78437.5,13922.52,1.764,1.75,1.7756666666666672,-0.04040179573678504,-0.04092649237844432,0.0005246966416592794,49.145299145299155,34.829059829059815,77.77777777777783
002770.SZ,20201014,1.78,1.78,1.74,1.75,1.78,-0.03,-1.6854,81867.5,14361.201,1.764,1.75,1.7756666666666672,-0.03966087687167152,-0.04067336927708976,0.0010124924054182372,52.22222222222223,45.39886039886039,65.8689458689459
002770.SZ,20201015,1.75,1.78,1.74,1.76,1.75,0.01,0.5714,106171.8,18641.627,1.764,1.75,1.7756666666666672,-0.0378306882808086,-0.04010483307783353,0.002274144797024931,53.611111111111114,51.65954415954415,57.51424501424505
002770.SZ,20201016,1.76,1.78,1.75,1.76,1.76,0.0,0.0,71089.7,12526.993,1.7480000000000002,1.7450000000000003,1.7756666666666672,-0.035965660885906685,-0.03927699863944816,0.00331133775354147,55.0,53.61111111111109,57.777777777777814
002770.SZ,20201019,1.77,1.77,1.74,1.74,1.76,-0.02,-1.1364,63613.4,11159.682,1.7480000000000002,1.7450000000000003,1.7756666666666672,-0.035690033600602744,-0.03855960563167908,0.002869572031076337,54.166666666666664,54.25925925925924,53.981481481481524
002770.SZ,20201020,1.74,1.77,1.73,1.76,1.74,0.02,1.1494,60638.5,10617.466,1.7480000000000002,1.7450000000000003,1.7756666666666672,-0.033471920672224036,-0.03754206863978808,0.004070147967564032,54.166666666666664,54.44444444444442,53.61111111111116
002770.SZ,20201021,1.75,1.76,1.74,1.74,1.76,-0.02,-1.1364,60493.0,10554.462,1.7480000000000002,1.7450000000000003,1.7756666666666672,-0.03294807811383915,-0.03662327053459829,0.0036751924207591366,38.88888888888889,49.07407407407405,18.51851851851859
002770.SZ,20201022,1.74,1.74,1.73,1.74,1.74,0.0,0.0,49082.78,8505.176,1.7480000000000002,1.7450000000000003,1.7756666666666672,-0.0321621834813286,-0.035731053123944354,0.0035688696426157546,31.944444444444446,41.66666666666664,12.500000000000057
002770.SZ,20201023,1.73,1.74,1.71,1.72,1.74,-0.02,-1.1494,71413.1,12306.505,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.03277537505436068,-0.03513991751002762,0.002364542455666939,15.27777777777778,28.70370370370368,-11.57407407407402
002770.SZ,20201026,1.71,1.74,1.71,1.74,1.72,0.02,1.1628,59471.52,10273.925,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.031286845659393325,-0.03436930313990076,0.0030824574805074357,24.00793650793651,23.743386243386222,24.537037037037088
002770.SZ,20201027,1.73,1.74,1.72,1.73,1.74,-0.01,-0.5747,45449.1,7852.3719999999985,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.030561794473485508,-0.03360780140661771,0.0030460069331322073,27.976190476190478,22.4206349206349,39.08730158730163
002770.SZ,20201028,1.73,1.78,1.71,1.77,1.73,0.04,2.3121,157716.18,27572.346,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.026454568678560886,-0.03217715486100635,0.005722586182445463,52.38095238095238,34.78835978835977,87.5661375661376
002770.SZ,20201029,1.75,1.76,1.73,1.75,1.77,-0.02,-1.1299,84804.93,14791.427,1.7420000000000002,1.7450000000000003,1.7756666666666672,-0.02453062176027454,-0.030647848240859987,0.006117226480585446,57.14285714285714,45.833333333333314,79.76190476190479
002770.SZ,20201030,1.8,1.84,1.8,1.84,1.75,0.09,5.1429,404116.69,74267.19900000001,1.84,1.9250000000000005,1.9866666666666664,-0.015564217516485625,-0.027631122095985117,0.01206690457949949,80.95238095238095,63.49206349206347,115.87301587301589
002770.SZ,20201102,1.89,1.89,1.79,1.84,1.84,0.0,0.0,343609.4,63236.46900000001,1.84,1.9250000000000005,1.9866666666666664,-0.008361886926434803,-0.02377727506207505,0.015415388135640248,76.45502645502647,71.51675485008816,86.33156966490307
002770.SZ,20201103,1.81,1.85,1.8,1.83,1.84,-0.01,-0.5435,212096.7,38798.661,1.84,1.9250000000000005,1.9866666666666664,-0.003421463963558136,-0.01970611284237167,0.01628464887881353,79.62962962962968,79.01234567901234,80.86419753086435
002770.SZ,20201104,1.83,1.84,1.8,1.8,1.83,-0.03,-1.6393,154540.5,28043.116,1.84,1.9250000000000005,1.9866666666666664,-0.0019049335628591453,-0.016145876986469163,0.01424094342361002,62.962962962963026,73.01587301587304,42.857142857143
002770.SZ,20201105,1.81,1.89,1.81,1.89,1.8,0.09,5.0,327243.35,61096.96,1.84,1.9250000000000005,1.9866666666666664,0.006484427105071688,-0.011619816168160994,0.018104243273232682,72.22222222222226,71.60493827160498,73.45679012345681
002770.SZ,20201106,1.93,1.98,1.89,1.98,1.89,0.09,4.7619,450037.6,87959.87599999999,2.01,1.9250000000000005,1.9866666666666664,0.020162878601540868,-0.0052632772142206215,0.025426155815761492,83.33333333333333,72.83950617283953,104.32098765432093
002770.SZ,20201109,2.03,2.08,1.95,1.96,1.98,-0.02,-1.0101,660896.8,132401.894,2.01,1.9250000000000005,1.9866666666666664,0.029054396114711167,0.001600257451565737,0.02745413866314543,89.18918918918916,81.58158158158157,104.40440440440435
002770.SZ,20201110,1.94,2.0,1.92,1.97,1.96,0.01,0.5102,301154.9,59082.05,2.01,1.9250000000000005,1.9866666666666664,0.03648730133312439,0.008577666227877468,0.027909635105246917,78.71299871299868,83.74517374517372,68.64864864864862
002770.SZ,20201111,1.96,2.07,1.93,2.02,1.97,0.05,2.5381,394419.61,79562.621,2.01,1.9250000000000005,1.9866666666666664,0.045883596859424,0.016038852354186776,0.029844744505237226,71.81644698886075,79.90621163034953,55.63691770588318
002770.SZ,20201112,2.0,2.12,2.0,2.12,2.02,0.1,4.9505,474936.82,99207.15,2.01,1.9250000000000005,1.9866666666666664,0.06069968484316935,0.02497101885198329,0.035728665991186064,82.62725779967157,77.71890116717701,92.4439710646607
002770.SZ,20201113,2.15,2.2,2.06,2.1,2.12,-0.02,-0.9434,543540.6,115400.719,2.114,2.057,1.9866666666666664,0.0700205550886317,0.03398092609931297,0.03603962898931873,84.7701149425287,79.73793991035369,94.83446500687873
002770.SZ,20201116,2.08,2.21,2.06,2.18,2.1,0.08,3.8095,535356.55,113433.137,2.114,2.057,1.9866666666666664,0.08290704254489277,0.04376614938842893,0.03914089315646385,89.22764227642277,85.54167167287436,96.59958348351958
002770.SZ,20201117,2.15,2.22,2.13,2.15,2.18,-0.03,-1.3761,330549.68,71741.54,2.114,2.057,1.9866666666666664,0.08966532140612428,0.05294598379196799,0.036719337614156265,83.53658536585364,85.8447808616017,78.92019437435752
002770.SZ,20201118,2.13,2.16,2.05,2.07,2.15,-0.08,-3.7209,458276.1,95963.392,2.114,2.057,1.9866666666666664,0.08755667582553772,0.059868122198681935,0.02768855362685578,76.7184035476718,83.16087706331608,63.83345651638322
002770.SZ,20201119,2.06,2.1,2.02,2.07,2.07,0.0,0.0,228972.2,47258.503,2.114,2.057,1.9866666666666664,0.08490680620171043,0.06487585899928762,0.020030947202422798,62.490761271249006,74.24858339492481,38.97511702389741
002770.SZ,20201120,2.06,2.07,2.04,2.06,2.07,-0.01,-0.4831,178595.7,36625.084,2.0,2.057,1.9866666666666664,0.08106537779327927,0.06811376275808596,0.012951615035193306,50.40404040404036,63.204401740987045,24.803317730146986
002770.SZ,20201123,2.06,2.09,2.01,2.02,2.06,-0.04,-1.9417,267324.9,54525.133,2.0,2.057,1.9866666666666664,0.07394100650128023,0.06927921150672481,0.004661794994555407,42.5670498084291,51.82061716123948,24.059915102808333
002770.SZ,20201124,2.02,2.05,2.0,2.01,2.02,-0.01,-0.495,162256.4,32676.684,2.0,2.057,1.9866666666666664,0.0667188807710668,0.0687671453595932,-0.0020482645885264023,27.415534656913938,40.128874956461125,1.988854057819566
002770.SZ,20201125,1.93,1.98,1.92,1.94,2.01,-0.07,-3.4826,329186.1,64166.061,2.0,2.057,1.9866666666666664,0.054716145446585214,0.06595694537699161,-0.0112407999304064,14.082201323580605,28.021595262974543,-13.79658655520727
002770.SZ,20201126,1.93,2.01,1.9,1.97,1.94,0.03,1.5464,246932.9,48327.183,2.0,2.057,1.9866666666666664,0.047081909560491735,0.062181938213691626,-0.015100028653199891,11.029040404040375,17.508925461511634,-1.930729710902142
002770.SZ,20201127,1.97,2.03,1.96,2.02,1.97,0.05,2.5381,235749.48,47159.472,2.0,1.978,1.9866666666666664,0.04455272862910253,0.05865609629677381,-0.014103367667671278,22.013888888888896,15.708376872169955,34.62491292232677
